Date,Open,High,Low,Close,Volume
2010-01-04,36.99,37.16,36.43,36.67,2578435
2010-01-05,36.53,36.79,35.15,35.82,5673519
2010-01-06,35.77,36.25,35.53,36.09,1468490
2010-01-07,36.74,37.34,36.24,36.99,2994200
2010-01-08,36.8,37.67,36.55,37.62,2496520
2010-01-11,37.68,38.09,37.25,37.73,2213822
2010-01-12,37.23,37.43,36.49,37.1,2718029
2010-01-13,37.15,38.51,37.09,38.37,4099076
2010-01-14,38.36,39.65,38.13,39.52,4311521
2010-01-15,39.43,39.73,38.87,38.93,3832612
2010-01-19,38.93,39.14,38.55,38.81,2027446
2010-01-20,38.54,38.6,37.74,38.05,2022847
2010-01-21,38.25,38.96,37.14,37.16,3602759
2010-01-22,37.01,37.19,35.87,35.95,2593053
2010-01-25,36.59,36.71,35.68,35.98,1670431
2010-01-26,35.78,36.5,35.25,35.97,1948248
2010-01-27,35.78,35.95,34.11,34.92,3099688
2010-01-28,35.22,35.57,34.19,34.57,2020943
2010-01-29,34.69,35.5,33.15,33.32,4364960
2010-02-01,33.77,34.46,33.38,34.34,3777360
2010-02-02,34.56,35.34,34.38,35.25,2984712
2010-02-03,35.42,35.61,34.5,35.44,3277948
2010-02-04,36.86,38.48,35.26,35.28,11579747
2010-02-05,35.5,36.84,35.09,36.75,10232380
2010-02-08,36.9,37.36,36.24,36.43,3337171
2010-02-09,36.94,37.68,36.7,37.25,3529956
2010-02-10,37.26,37.56,36.6,36.79,4009526
2010-02-11,36.6,37.02,36.12,36.93,3809112
2010-02-12,36.36,37.0,36.2,36.95,2662170
2010-02-16,37.42,37.59,36.78,37.47,1799743
2010-02-17,37.54,37.72,36.9,37.56,1985988
2010-02-18,37.26,37.65,36.99,37.62,2134557
2010-02-19,37.5,38.2,37.35,38.06,2386738
2010-02-22,38.14,38.72,38.11,38.43,1810874
2010-02-23,38.38,38.43,37.43,37.78,1913770
2010-02-24,37.94,38.12,37.66,38.05,2733975
2010-02-25,37.46,37.97,37.1,37.89,1894304
2010-02-26,38.04,38.78,37.69,38.7,1894315
2010-03-01,38.66,39.07,38.37,38.8,3279962
2010-03-02,39.23,39.38,38.66,38.81,2822684
2010-03-03,38.75,39.11,38.56,38.87,1666621
2010-03-04,38.98,39.67,38.96,39.61,2350316
2010-03-05,39.84,41.55,39.76,41.38,6305484
2010-03-08,41.17,41.76,40.92,41.45,2709052
2010-03-09,41.29,42.15,40.88,41.34,3147788
2010-03-10,41.47,42.04,41.1,41.9,2425040
2010-03-11,41.6,42.04,41.45,41.94,1954566
2010-03-12,42.32,42.6,41.87,42.33,2379549
2010-03-15,42.12,42.18,41.3,41.88,1933537
2010-03-16,42.09,42.6,41.63,42.47,2046861
2010-03-17,41.99,42.51,41.92,42.5,2568143
2010-03-18,42.0,42.52,41.79,42.38,1677944
2010-03-19,42.55,43.06,42.13,42.57,2713526
2010-03-22,42.19,43.95,41.84,43.82,2596534
2010-03-23,43.94,44.26,43.35,44.05,3194411
