Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,96.489838,97.365692,95.751373,113.330002,97.314163,118944600
2010-01-05,97.254066,97.614708,96.902016,113.629997,97.571754,111579900
2010-01-06,97.477318,97.880882,97.400009,113.709999,97.640457,116074400
2010-01-07,97.460136,98.172859,97.185356,114.190002,98.052658,131091100
2010-01-08,97.795021,98.421867,97.597534,114.570000,98.378929,126402800
2010-01-11,98.816864,98.859772,98.095566,114.730003,98.516312,106375700
2010-01-12,97.863716,98.069809,97.219711,113.660004,97.597534,163333500
2010-01-13,97.846558,98.696632,97.348526,114.620003,98.421867,161822000
2010-01-14,98.310234,98.868378,98.250130,114.930000,98.688065,115718800
2010-01-15,98.516312,98.610748,97.202530,113.639999,97.580353,212283100
2010-01-19,97.563194,98.859772,97.537415,115.059998,98.799690,139172700
2010-01-20,98.129906,98.275887,97.013626,113.889999,97.795021,216490200
2010-01-21,97.820801,98.121307,95.794304,111.699997,95.914513,344859600
2010-01-22,95.485176,95.948868,93.673347,109.209999,93.776421,345942400
2010-01-25,94.635071,94.806824,93.948143,109.769997,94.257256,186937500
2010-01-26,93.888031,94.858330,93.630432,109.309998,93.862267,211168800
2010-01-27,93.742065,94.523468,93.020782,109.830002,94.308784,271863600
2010-01-28,94.617905,94.669418,92.660126,108.570000,93.226883,316104000
2010-01-29,93.630432,94.283020,92.067619,107.389999,92.213615,310677600
2010-02-01,92.866211,93.656181,92.308067,109.059998,93.647606,187865000
2010-02-02,93.819336,94.961388,93.493019,110.379997,94.781075,216327900
2010-02-03,94.351707,94.866943,94.034004,109.830002,94.308784,172730700
2010-02-04,93.578903,93.621834,91.380699,106.440002,91.397873,356715700
2010-02-05,91.500916,91.775673,89.800713,106.660004,91.586769,493585800
2010-02-08,91.655464,92.162086,90.856895,105.889999,90.925613,224166900
2010-02-09,91.990341,92.866211,91.251884,107.220001,92.067619,337820500
2010-02-10,91.921654,92.393936,91.114517,107.010002,91.887314,240511500
2010-02-11,91.767082,92.952065,91.234718,108.129997,92.849037,223591600
2010-02-12,91.870155,92.823257,91.457985,108.040001,92.771744,304622100
2010-02-16,93.475868,94.325974,92.582848,109.739998,94.231499,159317500
2010-02-17,94.686607,94.806824,94.231499,110.260002,94.677994,168845100
2010-02-18,94.523468,95.433640,94.489120,110.910004,95.236168,193708600
2010-02-19,94.987137,95.802895,94.763878,111.139999,95.433640,222684900
2010-02-22,95.785728,95.811470,95.167465,111.160004,95.450836,132346900
2010-02-23,95.193237,95.485176,94.042580,109.809998,94.291603,207497000
2010-02-24,94.574974,95.313438,94.334526,110.820000,95.158905,176350700
2010-02-25,93.802162,95.098785,93.544563,110.669998,95.030090,259634700
2010-02-26,95.115936,95.416504,94.549225,110.739998,95.090179,173589300
2010-03-01,95.485176,96.172119,95.459412,111.889999,96.077644,147709700
2010-03-02,96.489838,96.807549,96.172119,112.199997,96.343857,160992400
2010-03-03,96.592880,97.005051,96.189293,112.300003,96.429718,150785000
2010-03-04,96.558502,96.859077,96.197891,112.639999,96.721680,135770400
2010-03-05,97.348526,98.181442,97.116684,114.250000,98.104126,176118800
2010-03-08,98.112755,98.335968,97.949593,114.269997,98.121307,114631200
2010-03-09,97.829399,98.739563,97.777870,114.459999,98.284470,154556700
2010-03-10,98.327385,98.988594,98.241539,114.970001,98.722397,186088800
2010-03-11,98.490555,99.160339,98.190010,115.449997,99.134560,160791100
2010-03-12,99.563904,99.581085,98.868378,115.459999,99.143181,162074800
2010-03-15,98.971405,99.237610,98.404701,115.489998,99.168892,146816800
2010-03-16,99.443695,100.053345,99.168892,116.410004,99.958893,168673000
2010-03-17,100.259438,100.877686,99.967476,117.099998,100.551392,177468100
2010-03-18,100.559975,100.697342,100.096283,117.040001,100.499878,196509100
2010-03-19,99.991158,101.129295,99.603157,115.970001,99.991158,226641100
2010-03-22,99.422089,100.706802,99.361732,116.589996,100.525719,184477800
2010-03-23,100.672310,101.318977,100.344658,117.410004,101.232765,182941600
2010-03-24,100.853386,101.249985,99.654892,116.839996,100.741280,196072600
2010-03-25,101.422440,101.888039,100.456764,116.650002,100.577454,223396300
2010-03-26,100.767151,101.241364,100.120483,116.580002,100.517120,205808500
2010-03-29,101.025833,101.336205,100.611954,117.320000,101.155167,134513500
2010-03-30,101.275864,101.594887,100.801651,117.400002,101.224136,145772500
2010-03-31,100.836151,101.327576,100.542969,117.000000,100.879234,161078700
2010-04-01,101.569023,101.957016,100.965485,117.800003,101.569023,161215200
2010-04-05,101.957016,102.465714,101.672462,118.760002,102.396744,105847600
2010-04-06,102.103600,102.819221,101.991493,119.040001,102.638161,110384200
2010-04-07,102.431236,102.914070,101.577644,118.360001,102.051857,184576300
2010-04-08,101.698341,102.577812,101.396568,118.769997,102.405373,158704000
2010-04-09,102.620911,103.120995,102.431236,119.550003,103.077904,133006500
2010-04-12,103.207230,103.509003,103.086502,119.739998,103.241722,110279000
2010-04-13,103.138252,103.500381,102.603683,119.830002,103.319305,125043600
2010-04-14,103.698685,104.491936,103.534866,121.190002,104.491936,161609000
2010-04-15,104.319473,104.819565,104.285004,121.290001,104.578156,144615300
2010-04-16,104.207382,104.578156,102.388107,119.360001,102.914070,366786700
2010-04-19,102.612297,103.405540,102.146706,119.809998,103.302048,217947800
2010-04-20,103.948723,104.310875,103.353806,120.879997,104.224648,157708000
2010-04-21,104.285004,104.526405,103.457260,120.660004,104.034935,192910100
2010-04-22,103.302048,104.474670,102.707153,121.019997,104.345337,115360300
2010-04-23,104.276367,105.069633,104.009087,121.809998,105.026489,177335500
2010-04-26,105.060989,105.293785,104.526405,121.349998,104.629875,143457300
2010-04-27,104.026337,104.621254,101.957016,118.480003,102.155334,355853300
2010-04-28,102.646790,103.189980,101.974251,119.379997,102.931313,300674100
2010-04-29,103.552109,104.422935,103.526253,120.860001,104.207382,193775000
2010-04-30,104.224648,104.336731,102.413994,118.809998,102.439857,270000900
2010-05-03,102.931313,104.052185,102.776108,120.349998,103.767654,182747900
2010-05-04,102.612297,102.629532,100.810249,117.519997,101.327576,360353400
2010-05-05,100.499870,101.569023,99.991158,116.820000,100.724037,328973200
2010-05-06,100.241211,100.879234,90.532654,112.940002,97.378662,647356600
2010-05-07,97.119972,98.094299,94.335030,111.260002,95.930122,637558800
2010-05-10,99.853203,100.577454,99.077232,116.160004,100.154961,396159600
2010-05-11,99.215164,101.189644,99.077232,115.830002,99.870430,317849800
2010-05-12,100.267075,101.413834,100.094643,117.449997,101.267242,235607100
2010-05-13,100.991325,101.465561,99.922173,115.989998,100.008400,234452500
2010-05-14,99.258278,99.439362,97.318283,113.889999,98.197754,345601400
2010-05-17,98.465034,98.740936,96.369858,113.949997,98.249489,325739800
2010-05-18,99.051346,99.344490,96.594025,112.400002,96.913071,360556800
2010-05-19,96.369858,97.232056,95.154129,111.760002,96.361221,394742700
2010-05-20,94.309151,94.748863,92.662323,107.540001,92.722679,530418300
2010-05-21,91.317261,94.309151,90.843033,109.110001,94.076355,500909400
2010-05-24,93.567657,94.317787,92.783035,107.709999,92.869263,269823000
2010-05-25,90.627495,93.007210,89.998085,107.820000,92.964096,396505200
2010-05-26,93.533165,94.386757,92.127754,107.169998,92.403671,349719300
2010-05-27,94.145325,95.533524,93.791824,110.760002,95.499016,300870500
2010-05-28,95.395531,95.464539,93.852180,109.370003,94.300529,297933500
2010-06-01,93.421089,94.800644,92.576096,107.529999,92.714050,277909400
2010-06-02,93.188278,95.136894,92.696800,110.330002,95.128265,240243700
2010-06-03,95.404167,95.757675,94.481606,110.709999,95.455887,226618300
2010-06-04,93.645241,94.266052,91.791481,106.820000,92.101891,398475600
2010-06-07,92.429520,92.783035,90.886162,105.489998,90.955132,264609100
2010-06-08,91.024109,92.110527,90.230888,106.620003,91.929436,357774300
2010-06-09,92.464027,93.360710,91.049995,106.050003,91.437981,268023300
2010-06-10,92.998581,94.222931,91.429359,109.150002,94.110825,317890600
2010-06-11,93.283127,94.628166,93.222771,109.680000,94.567802,214128200
2010-06-14,95.292068,95.809402,94.326416,109.510002,94.421249,207196100
2010-06-15,95.085136,96.654366,94.921333,112.000000,96.568153,238268700
2010-06-16,96.068069,96.930298,95.878403,111.959999,96.533653,216374000
2010-06-17,96.809601,96.852699,95.749069,112.139999,96.688858,263185800
2010-06-18,96.880333,97.140221,96.481819,111.730003,96.793694,174006600
2010-06-21,97.997864,98.067169,95.979355,111.410004,96.516464,213140700
2010-06-22,96.516464,96.940979,94.783844,109.570000,94.922462,239355400
2010-06-23,94.983101,95.320961,93.978165,109.230003,94.627914,254639900
2010-06-24,94.160088,94.281372,92.817299,107.419998,93.059860,268523600
2010-06-25,93.337105,93.926193,92.496758,107.870003,93.449707,238726500
2010-06-28,93.588326,93.839561,92.817299,107.529999,93.155182,169218600
2010-06-29,91.847023,93.137833,89.707230,104.209999,90.278992,373649500
2010-06-30,90.027763,90.859413,89.126785,103.220001,89.421341,284101700
2010-07-01,89.360695,89.655235,87.610725,102.760002,89.022835,382924800
2010-07-02,89.326042,89.594589,88.035233,102.199997,88.537697,233385200
2010-07-06,89.785179,90.417610,88.260468,102.870003,89.118118,256935300
2010-07-07,89.343353,92.037636,89.248077,106.110001,91.925003,253769400
2010-07-08,92.696007,92.938599,91.751724,107.160004,92.834633,210842100
2010-07-09,92.808624,93.536339,92.635384,107.959999,93.527672,144999900
2010-07-12,93.215813,93.770241,92.825966,108.029999,93.588326,131283600
2010-07-13,94.558601,95.372940,94.367996,109.660004,95.000420,213025900
2010-07-14,94.697212,95.364265,94.307373,109.650002,94.991753,184426800
2010-07-15,94.957108,95.346954,93.709602,109.680000,95.017754,232337900
2010-07-16,94.506630,94.610580,92.219528,106.660004,92.401466,282693400
2010-07-19,92.739326,93.241806,92.020309,107.290001,92.947258,186709000
2010-07-20,91.717087,94.047478,91.673744,108.480003,93.978165,258162400
2010-07-21,94.463303,94.489319,92.375496,107.070000,92.756653,264527000
2010-07-22,93.856903,95.242989,93.848213,109.459999,94.827133,274781300
2010-07-23,94.636566,95.788788,94.367996,110.410004,95.650162,222020800
2010-07-26,95.814758,96.741730,95.546227,111.559998,96.646416,184445700
2010-07-27,97.174889,97.278831,96.256577,111.550003,96.637772,204855600
2010-07-28,96.438507,96.733063,95.693474,110.830002,96.014000,163056200
2010-07-29,96.611771,96.871666,94.783844,110.290001,95.546227,220149100
